url,description
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/ms-in-financial-engineering-faappascu.pdf,Level I Accreditation status
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/ms-in-computational-finance-faappascu.pdf,Level I Accreditation status
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/ms-in-industrial-relations-and-management-faappascu.pdf,Level I Accreditation status
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/ms-in-marketing-faappascu.pdf,Level I Accreditation status
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/master-in-marketing-communications-faappascu.pdf,Level I Accreditation status
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/phd-in-business-faappascu.pdf,Level I Accreditation status
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/electronics-engineering-aun-qa-2023.pdf,Assessed March 2023
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/early-childhood-education-aun-qa-2023.pdf,Assessed March 2023
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/chemistry-aun-qa-2023.pdf,Re-assessed March 2023
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/chemical-engineering-aun-qa.pdf,N/A
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/chemistry-aun-qa-ug-2010-november.pdf,Assessed November 2010
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/bs-in-computer-engineering-aun-qa-2023.pdf,Assessed November 2023
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/bs-in-accountancy-aun-qa-2023.pdf,Re-assessed November 2023
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/accountancy-aun-qa-ug-2014-december.pdf,Assessed November 2014
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/ab-in-behavioral-science-major-in-organizational-and-social-systems-development-aun-qa-ug-2023.pdf,Assessed November 2023
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/chemical-engineering-aun-qa-2018.pdf,Re-Assessed March 2018
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/economics-aun-qa.pdf,Assessed August 2008
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/literature-aun-qa.pdf,Assessed November 2010
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/psychology-aun-qa.pdf,Assessed November 2010
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/applied-corporate-management-aun-qa.pdf,Re-Assessed January 2016
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/software-technology-aun-qa.pdf,Assessed November 2011
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/physics-aun-qa.pdf,Assessed November 2011
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/civil-engineering-aun-qa.pdf,Assessed November 2013
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/international-studies-aun-qa.pdf,Assessed November 2013
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/mathematics-aun-qa.pdf,Assessed November 2013
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/statistics-aun-qa.pdf,Assessed November 2013
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/biology-aun-qa.pdf,Assessed November 2014
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/entrepreneurship-aun-qa.pdf,Assessed January 2016
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/industrial-engineering-aun-qa.pdf,Assessed November 2017
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/mechanical-engineering-aun-qa.pdf,Assessed November 2017
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/political-science-aun-qa.pdf,Assessed November 2017
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/chemical-engineering-ptc-abet.pdf,Assessed
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/civil-engineering-ptc-abet.pdf,Assessed
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/computer-engineering-ptc-abet.pdf,Assessed
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/electronics-engineering-ptc-abet.pdf,Assessed
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/industrial-engineering-ptc-abet.pdf,Assessed
https://www.dlsu.edu.ph/wp-content/uploads/pdf/qao/mechanical-engineering-ptc-abet.pdf,Assessed
https://www.dlsu.edu.ph/cdn-cgi/l/email-protection,[email protected]
https://www.dlsu.edu.ph/offices/president/legal-counsel,Office of the University Legal Counsel
https://www.dlsu.edu.ph/offices/rmca,"Office of the Risk Management, Compliance, and Audit (RMCA)"
https://www.dlsu.edu.ph/offices/stratcom,Office for Strategic Communications (STRATCOM)
https://www.dlsu.edu.ph/offices/president/uso,University Sustainability Office
https://www.dlsu.edu.ph/offices/president/about-the-president,About the President
https://www.dlsu.edu.ph/offices/president/mandate,Mandate
https://www.dlsu.edu.ph/wp-content/uploads/pdf/organization/president/office-of-the-president-ay2324.pdf,Organizational Chart
https://www.dlsu.edu.ph/offices/president/past-dlsu-presidents,List of past DLSU Presidents
https://www.dlsu.edu.ph/offices/president/the-presidents-report,The President’s Report
https://www.dlsu.edu.ph/offices/president/university-general-assembly-presidents-address,UGA President’s Address
https://www.dlsu.edu.ph/offices/www.dlsu.edu.ph,De La Salle University
https://www.dlsu.edu.ph/offices/president/default.asp,Office of the President
https://www.dlsu.edu.ph/college-administration,College Administration List
https://www.dlsu.edu.ph/honorary-degree-awardees,Honorary Degree Awardees
https://www.dlsu.edu.ph/university-fellows/exemplars-of-excellence,View List of University Fellows
https://www.dlsu.edu.ph/university-fellows/excelsior-history-university-fellows,Excelsior: History of the University Fellows
https://www.dlsu.edu.ph/wp-content/uploads/2018/07/my_vocational_journey.pdf,My Vocational Journey to Religious Brotherhood
https://www.dlsu.edu.ph/university-fellows/dr-tereso-s-tullao-jr,"Tullao, Tereso Jr. S."
https://www.dlsu.edu.ph/university-fellows/dr-marie-marjorie-evasco-pernia,"Pernia, Marie Marjorie Evasco"
https://www.dlsu.edu.ph/university-fellows/dr-rose-marie-clemena,"Clemeña, Rose Marie S."
https://www.dlsu.edu.ph/university-fellows/dr-severino-v-gervacio,"Gervacio, Severino V."
https://www.dlsu.edu.ph/university-fellows/dr-clodualdo-a-del-mundo-jr,"Del Mundo, Clodualdo A."
https://www.dlsu.edu.ph/university-fellows/dr-cirilo-f-bautista,"Bautista, Cirilo F."
https://www.dlsu.edu.ph/university-fellows/dr-wilfrido-v-villacorta,"Villacorta, Wilfrido V."
https://www.dlsu.edu.ph/university-fellows/dr-ma-lourdes-s-bautista,"Bautista, Ma. Lourdes S."
https://www.dlsu.edu.ph/university-fellows/dr-isagani-r-cruz,"Cruz, Isagani R."
https://www.dlsu.edu.ph/university-fellows/dr-claro-r-ceniza,"Ceniza, Claro R."
https://www.dlsu.edu.ph/university-fellows/dr-marcelino-a-foronda-jr,"Foronda, Marcelino Jr. A."
https://www.dlsu.edu.ph/university-fellows/dr-emerita-quitoi,"Quito, Emerita S."
https://www.dlsu.edu.ph/university-fellows/brother-andrew-b-gonzalez-fsc,"Gonzalez, Andrew B."
https://www.dlsu.edu.ph/university-fellows/dr-carmelita-i-quebengco,"Quebengco, Carmelita Ignacio"
https://www.dlsu.edu.ph/offices/ovplm/lspo/we-sit,Faith Formation
https://www.dlsu.edu.ph/wp-content/uploads/pdf/ovplm/ufff-management-guidelines.pdf,University Faith Formation Fund
https://www.dlsu.edu.ph/offices/ovplm/social-engagement,Social Engagement Primer
https://www.dlsu.edu.ph/wp-content/uploads/pdf/ovplm/usef-guidelines.pdf,University Social Engagement Fund
https://www.dlsu.edu.ph/personnel/balay,The Balay Program
https://www.dlsu.edu.ph/personnel/balay/four-balays,The Four Balays
https://www.dlsu.edu.ph/offices/cao,Culture and Arts Office
https://www.dlsu.edu.ph/offices/osa-reference/nfo,NSTP and Formation Office
https://www.dlsu.edu.ph/offices/osa/occs-home,Counseling and Psychological Services Office
https://www.dlsu.edu.ph/offices/osa-reference/s-life,"Student Leadership, Involvement, Formation and Empowerment Office"
https://www.dlsu.edu.ph/offices/osa-reference/osd,Office of Sports Development
https://www.dlsu.edu.ph/offices/osa-reference/sdfo,Student Discipline Formation Office
https://www.dlsu.edu.ph/offices/osa/smo,Student Media Office
https://www.dlsu.edu.ph/lasallianmission/cosca,Center for Social Concern and Action
https://www.dlsu.edu.ph/lasallianmission/lseed,Lasallian Social Enterprise for Economic Development (LSEED)
https://www.dlsu.edu.ph/lasallianmission/lspo,Lasallian Pastoral Office
https://www.dlsu.edu.ph/lasallianmission/research/lasallian-mission-at-dlsu/lasallian-mission-office-laguna,Lasallian Mission at The Laguna Campus
https://www.dlsu.edu.ph/offices/bamcref,Lasallian Catechetical Center (BAMCREF)
https://www.dlsu.edu.ph/offices/ovplm/lasallian-reflection-framework,Lasallian Reflection Framework
https://www.dlsu.edu.ph/wp-content/uploads/2018/09/06.jpg,N/A
https://www.dlsu.edu.ph/wp-content/uploads/2020/11/01-1.jpg,N/A
https://www.dlsu.edu.ph/wp-content/uploads/2020/11/02-1.jpg,N/A
https://www.dlsu.edu.ph/wp-content/uploads/2020/11/Untitled-1.jpg,N/A
https://www.dlsu.edu.ph/wp-content/uploads/2018/09/01.jpg,N/A
https://www.dlsu.edu.ph/wp-content/uploads/2018/09/03.jpg,N/A
https://www.dlsu.edu.ph/wp-content/uploads/2018/09/04.jpg,N/A
https://www.dlsu.edu.ph/wp-content/uploads/2018/09/05.jpg,N/A
https://www.dlsu.edu.ph/offices/ovplm/lspo,About Faith Formation
https://www.dlsu.edu.ph/personnel/balay/five-balays,The Five Balays
